id,key,value,type 
2566307968,street,Avenue D,addr
2566307968,postcode,11226,addr
2566307968,housenumber,2601,addr
2566307988,street,Clarendon Road,addr
2566307988,postcode,11226,addr
2566307988,housenumber,2710,addr
2566324680,street,Flatbush Avenue,addr
2566324680,postcode,11226,addr
2566324680,housenumber,1161,addr
2566324691,street,Flatbush Avenue,addr
2566324691,postcode,11226,addr
2566324691,housenumber,1219,addr
2566324702,street,Clarendon Road,addr
2566324702,postcode,11226,addr
2566324702,housenumber,2250,addr
2566324728,street,East 26th Street,addr
2566324728,postcode,11226,addr
2566324728,housenumber,380,addr
2566330117,street,Rogers Avenue,addr
2566330117,postcode,11226,addr
2566330117,housenumber,1056,addr
2566330132,street,East 25th Street,addr
2566330132,postcode,11226,addr
2566330132,housenumber,225,addr
2566330142,street,Beverly Road,addr
2566330142,postcode,11226,addr
2566330142,housenumber,2324,addr
2566330155,street,Clarendon Road,addr
2566330155,postcode,11226,addr
2566330155,housenumber,2501,addr
2566330186,street,Cortelyou Road,addr
2566330186,postcode,11226,addr
2566330186,housenumber,2614,addr
2566334457,street,Flatbush Avenue,addr
2566334457,postcode,11226,addr
2566334457,housenumber,1083,addr
2566334467,street,East 23rd Street,addr
2566334467,postcode,11226,addr
2566334467,housenumber,202,addr
2566334503,street,Beverly Road,addr
2566334503,postcode,11226,addr
2566334503,housenumber,2160,addr
2566334513,street,Cortelyou Road,addr
2566334513,postcode,11226,addr
2566334513,housenumber,2201,addr
2566336022,street,Rogers Avenue,addr
2566336022,postcode,11226,addr
2566336022,housenumber,1010,addr
2566336037,street,Lott Street,addr
2566336037,postcode,11226,addr
2566336037,housenumber,134,addr
2566336061,street,Tilden Avenue,addr
2566336061,postcode,11226,addr
2566336061,housenumber,2156,addr
2566336073,street,Bedford Avenue,addr
2566336073,postcode,11226,addr
2566336073,housenumber,2336,addr
2566336087,street,Tilden Avenue,addr
2566336087,postcode,11226,addr
2566336087,housenumber,2542,addr
2566336097,street,Oakland Place,addr
2566336097,postcode,11226,addr
2566336097,housenumber,38,addr
2566341084,street,Albany Avenue,addr
2566341084,postcode,11203,addr
2566341084,housenumber,1387,addr
2566341104,street,Foster Avenue,addr
2566341104,postcode,11203,addr
2566341104,housenumber,4101,addr
2566341145,street,East 42nd Street,addr
2566341145,postcode,11203,addr
2566341145,housenumber,564,addr
2566341156,street,East 39th Street,addr
2566341156,postcode,11203,addr
2566341156,housenumber,721,addr
2566347543,street,Troy Avenue,addr
2566347543,postcode,11203,addr
2566347543,housenumber,1171,addr
2566347555,street,Clarendon Road,addr
2566347555,postcode,11203,addr
2566347555,housenumber,4124,addr
2566347565,street,Avenue D,addr
2566347565,postcode,11203,addr
2566347565,housenumber,4301,addr
2566347576,street,East 43rd Street,addr
2566347576,postcode,11203,addr
2566347576,housenumber,437,addr
2566347587,street,East 43rd Street,addr
2566347587,postcode,11203,addr
2566347587,housenumber,467,addr
2566347597,street,East 43rd Street,addr
2566347597,postcode,11203,addr
2566347597,housenumber,556,addr
2566358092,street,Avenue D,addr
2566358092,postcode,11203,addr
2566358092,housenumber,3723,addr
2566358156,street,Avenue D,addr
2566358156,postcode,11203,addr
2566358156,housenumber,3901,addr
2566358205,street,Cortelyou Road,addr
2566358205,postcode,11203,addr
2566358205,housenumber,4002,addr
2566358258,street,East 38th Street,addr
2566358258,postcode,11203,addr
2566358258,housenumber,473,addr
2566358316,street,East 39th Street,addr
2566358316,postcode,11203,addr
2566358316,housenumber,540,addr
2566366602,street,East 38th Street,addr
2566366602,postcode,11203,addr
2566366602,housenumber,315,addr
2566366639,street,Snyder Avenue,addr
2566366639,postcode,11203,addr
2566366639,housenumber,3823,addr
2566366674,street,Albany Avenue,addr
2566366674,postcode,11203,addr
2566366674,housenumber,920,addr
2566370104,street,Clarendon Road,addr
2566370104,postcode,11203,addr
2566370104,housenumber,3502,addr
2566370155,street,Clarendon Road,addr
2566370155,postcode,11203,addr
2566370155,housenumber,3602,addr
2566370212,street,East 35th Street,addr
2566370212,postcode,11203,addr
2566370212,housenumber,511,addr
2566373405,street,Nostrand Avenue,addr
2566373405,postcode,11226,addr
2566373405,housenumber,1678,addr
2566373433,street,Nostrand Avenue,addr
2566373433,postcode,11226,addr
2566373433,housenumber,1740,addr
2566373469,street,East 32nd Street,addr
2566373469,postcode,11226,addr
2566373469,housenumber,247,addr
2566373503,street,East 32nd Street,addr
2566373503,postcode,11226,addr
2566373503,housenumber,288,addr
2566373527,street,Clarendon Road,addr
2566373527,postcode,11226,addr
2566373527,housenumber,3001,addr
2566373540,street,Cortelyou Road,addr
2566373540,postcode,11226,addr
2566373540,housenumber,3123,addr
2566373551,street,Clarendon Road,addr
2566373551,postcode,11203,addr
2566373551,housenumber,3301,addr
2566373562,street,East 34th Street,addr
2566373562,postcode,11203,addr
2566373562,housenumber,498,addr
2566378082,street,East 31st Street,addr
2566378082,postcode,11226,addr
2566378082,housenumber,158,addr
2566378097,street,East 31st Street,addr
2566378097,postcode,11226,addr
2566378097,housenumber,222,addr
2566378126,street,Beverly Road,addr
2566378126,postcode,11226,addr
2566378126,housenumber,2921,addr
2566378155,street,Beverly Road,addr
2566378155,postcode,11226,addr
2566378155,housenumber,3123,addr
2566382824,street,Brooklyn Avenue,addr
2566382824,postcode,11203,addr
2566382824,housenumber,1150,addr
2566382877,street,Beverly Road,addr
2566382877,postcode,11226,addr
2566382877,housenumber,3223,addr
2566382975,street,Beverly Road,addr
2566382975,postcode,11203,addr
2566382975,housenumber,3402,addr
2566383034,street,Tilden Avenue,addr
2566383034,postcode,11203,addr
2566383034,housenumber,3520,addr
2566383074,street,East 34th Street,addr
2566383074,postcode,11203,addr
2566383074,housenumber,455,addr
2566386099,street,East 35th Street,addr
2566386099,postcode,11203,addr
2566386099,housenumber,234,addr
2566386110,street,East 35th Street,addr
2566386110,postcode,11203,addr
2566386110,housenumber,332,addr
2566386121,street,Tilden Avenue,addr
2566386121,postcode,11203,addr
2566386121,housenumber,3501,addr
2566390011,street,Snyder Avenue,addr
2566390011,postcode,11226,addr
2566390011,housenumber,3016,addr
2566394977,street,Church Avenue,addr
2566394977,postcode,11226,addr
2566394977,housenumber,3102,addr
2566399457,street,Church Avenue,addr
2566399457,postcode,11226,addr
2566399457,housenumber,2549,addr
2566399484,street,Church Avenue,addr
2566399484,postcode,11226,addr
2566399484,housenumber,2849,addr
2566399498,street,Rogers Avenue,addr
2566399498,postcode,11226,addr
2566399498,housenumber,820,addr
2566402794,street,Nostrand Avenue,addr
2566402794,postcode,11226,addr
2566402794,housenumber,1380,addr
2566402823,street,Rogers Avenue,addr
2566402823,postcode,11226,addr
2566402823,housenumber,753,addr
2566404635,street,Rogers Avenue,addr
2566404635,postcode,11226,addr
2566404635,housenumber,728,addr
2566406596,street,Linden Boulevard,addr
2566406596,postcode,11226,addr
2566406596,housenumber,162,addr
2566406621,street,Rogers Avenue,addr
2566406621,postcode,11226,addr
2566406621,housenumber,771,addr
2566412526,street,New York Avenue,addr
2566412526,postcode,11226,addr
2566412526,housenumber,782,addr
2566416433,street,Nostrand Avenue,addr
2566416433,postcode,11226,addr
2566416433,housenumber,1451,addr
2566416450,street,Church Avenue,addr
2566416450,postcode,11226,addr
2566416450,housenumber,3003,addr
2566416481,street,Church Avenue,addr
2566416481,postcode,11226,addr
2566416481,housenumber,3119,addr
2566420256,street,Nostrand Avenue,addr
2566420256,postcode,11226,addr
2566420256,housenumber,1357,addr
2566428469,street,East 35th Street,addr
2566428469,postcode,11203,addr
2566428469,housenumber,105,addr
2566428497,street,Church Avenue,addr
2566428497,postcode,11203,addr
2566428497,housenumber,3301,addr
2566428520,street,Church Avenue,addr
2566428520,postcode,11203,addr
2566428520,housenumber,3423,addr
2566428567,street,New York Avenue,addr
2566428567,postcode,11203,addr
2566428567,housenumber,917,addr
2566437761,street,East 38th Street,addr
2566437761,postcode,11203,addr
2566437761,housenumber,173,addr
2566437772,street,Church Avenue,addr
2566437772,postcode,11203,addr
2566437772,housenumber,3601,addr
2566437808,street,Albany Avenue,addr
2566437808,postcode,11203,addr
2566437808,housenumber,912,addr
2566447044,street,East 39th Street,addr
2566447044,postcode,11203,addr
2566447044,housenumber,118,addr
2566447056,street,Linden Boulevard,addr
2566447056,postcode,11203,addr
2566447056,housenumber,427,addr
2566447067,street,Linden Boulevard,addr
2566447067,postcode,11203,addr
2566447067,housenumber,473,addr
2566447078,street,Clarkson Avenue,addr
2566447078,postcode,11203,addr
2566447078,housenumber,500,addr
2566447088,street,Clarkson Avenue,addr
2566447088,postcode,11203,addr
2566447088,housenumber,528,addr
2566447105,street,Lenox Road,addr
2566447105,postcode,11203,addr
2566447105,housenumber,788,addr
2566454133,street,Clarkson Avenue,addr
2566454133,postcode,11203,addr
2566454133,housenumber,681,addr
2566454160,street,Winthrop Street,addr
2566454160,postcode,11203,addr
2566454160,housenumber,759,addr
2566456985,street,East 43rd Street,addr
2566456985,postcode,11203,addr
2566456985,housenumber,10,addr
2566456995,street,Lenox Road,addr
2566456995,postcode,11203,addr
2566456995,housenumber,567,addr
2566457017,street,Lenox Road,addr
2566457017,postcode,11203,addr
2566457017,housenumber,685,addr
2566457027,street,Albany Avenue,addr
2566457027,postcode,11203,addr
2566457027,housenumber,780,addr
2566460873,street,East 45th Street,addr
2566460873,postcode,11203,addr
2566460873,housenumber,403,addr
2566460883,street,Linden Boulevard,addr
2566460883,postcode,11203,addr
2566460883,housenumber,628,addr
2566460900,street,Linden Boulevard,addr
2566460900,postcode,11203,addr
2566460900,housenumber,691,addr
2566460935,street,Schenectady Avenue,addr
2566460935,postcode,11203,addr
2566460935,housenumber,871,addr
2566463865,street,East 45th Street,addr
2566463865,postcode,11203,addr
2566463865,housenumber,310,addr
2566463875,street,East 43rd Street,addr
2566463875,postcode,11203,addr
2566463875,housenumber,49,addr
2566463885,street,Lenox Road,addr
2566463885,postcode,11203,addr
2566463885,housenumber,640,addr
2566466003,street,Linden Boulevard,addr
2566466003,postcode,11203,addr
2566466003,housenumber,555,addr
2566466014,street,East 42nd Street,addr
2566466014,postcode,11203,addr
2566466014,housenumber,69A,addr
2566469218,street,East 43rd Street,addr
2566469218,postcode,11203,addr
2566469218,housenumber,249,addr
2566469229,street,Snyder Avenue,addr
2566469229,postcode,11203,addr
2566469229,housenumber,4301,addr
2566469239,street,Snyder Avenue,addr
2566469239,postcode,11203,addr
2566469239,housenumber,4402,addr
2566469249,street,Snyder Avenue,addr
2566469249,postcode,11203,addr
2566469249,housenumber,4502,addr
2566469260,street,East 45th Street,addr
2566469260,postcode,11203,addr
2566469260,housenumber,482,addr
2566475106,street,Beverly Road,addr
2566475106,postcode,11203,addr
2566475106,housenumber,4701,addr
2566475116,street,Beverly Road,addr
2566475116,postcode,11203,addr
2566475116,housenumber,4823,addr
2566475132,street,Snyder Avenue,addr
2566475132,postcode,11203,addr
2566475132,housenumber,5002,addr
2566484304,street,East 51st Street,addr
2566484304,postcode,11203,addr
2566484304,housenumber,402,addr
2566484316,street,Snyder Avenue,addr
2566484316,postcode,11203,addr
2566484316,housenumber,4615,addr
2566484326,street,Snyder Avenue,addr
2566484326,postcode,11203,addr
2566484326,housenumber,4823,addr
2566484338,street,Church Avenue,addr
2566484338,postcode,11203,addr
2566484338,housenumber,5024,addr
2566488470,street,East 55th Street,addr
2566488470,postcode,11203,addr
2566488470,housenumber,295,addr
2566488494,street,Church Avenue,addr
2566488494,postcode,11203,addr
2566488494,housenumber,5422,addr
2566488515,street,Kings Highway,addr
2566488515,postcode,11203,addr
2566488515,housenumber,5688,addr
2566493505,street,East 53rd Street,addr
2566493505,postcode,11203,addr
2566493505,housenumber,388,addr
2566493585,street,East 52nd Street,addr
2566493585,postcode,11203,addr
2566493585,housenumber,485,addr
2566493639,street,Tilden Avenue,addr
2566493639,postcode,11203,addr
2566493639,housenumber,5201,addr
2566493686,street,Snyder Avenue,addr
2566493686,postcode,11203,addr
2566493686,housenumber,5321,addr
2566498173,street,Ralph Avenue,addr
2566498173,postcode,11203,addr
2566498173,housenumber,1074,addr
2566498184,street,East 58th Street,addr
2566498184,postcode,11203,addr
2566498184,housenumber,176,addr
2566498194,street,East 59th Street,addr
2566498194,postcode,11203,addr
2566498194,housenumber,188,addr
2566498204,street,Tilden Avenue,addr
2566498204,postcode,11203,addr
2566498204,housenumber,5605,addr
2566498215,street,Kings Highway,addr
2566498215,postcode,11203,addr
2566498215,housenumber,5755,addr
2566498225,street,Snyder Avenue,addr
2566498225,postcode,11203,addr
2566498225,housenumber,5920,addr
2566500946,street,Remsen Avenue,addr
2566500946,postcode,11236,addr
2566500946,housenumber,630,addr
2566505788,street,East 54th Street,addr
2566505788,postcode,11203,addr
2566505788,housenumber,129,addr
2566505801,street,East 55th Street,addr
2566505801,postcode,11203,addr
2566505801,housenumber,206,addr
2566505812,street,Church Avenue,addr
2566505812,postcode,11203,addr
2566505812,housenumber,5401,addr
2566505824,street,Linden Boulevard,addr
2566505824,postcode,11203,addr
2566505824,housenumber,844,addr
2566505834,street,East 54th Street,addr
2566505834,postcode,11203,addr
2566505834,housenumber,91,addr
2566509406,street,Lenox Road,addr
2566509406,postcode,11212,addr
2566509406,housenumber,1014,addr
2566509420,street,East 57th Street,addr
2566509420,postcode,11203,addr
2566509420,housenumber,24,addr
2566509431,street,Lenox Road,addr
2566509431,postcode,11203,addr
2566509431,housenumber,406,addr
2566509453,street,Linden Boulevard,addr
2566509453,postcode,11203,addr
2566509453,housenumber,889,addr
2566509464,street,Lenox Road,addr
2566509464,postcode,11203,addr
2566509464,housenumber,928,addr
2566509477,street,Clarkson Avenue,addr
2566509477,postcode,11203,addr
2566509477,housenumber,978,addr
2566518271,street,East 49th Street,addr
2566518271,postcode,11203,addr
2566518271,housenumber,408,addr
2566518308,street,Church Avenue,addr
2566518308,postcode,11203,addr
2566518308,housenumber,5101,addr
2566518344,street,Utica Avenue,addr
2566518344,postcode,11203,addr
2566518344,housenumber,795,addr
2566519998,street,East 53rd Street,addr
2566519998,postcode,11203,addr
2566519998,housenumber,225,addr
2566520011,street,East 53rd Street,addr
2566520011,postcode,11203,addr
2566520011,housenumber,298,addr
2566520021,street,Linden Boulevard,addr
2566520021,postcode,11203,addr
2566520021,housenumber,805A,addr
2566520034,street,Linden Boulevard,addr
2566520034,postcode,11203,addr
2566520034,housenumber,839,addr
2566523884,street,East 52nd Street,addr
2566523884,postcode,11203,addr
2566523884,housenumber,175,addr
2566523946,street,Winthrop Street,addr
2566523946,postcode,11203,addr
2566523946,housenumber,906,addr
2566531132,street,East 51st Street,addr
2566531132,postcode,11203,addr
2566531132,housenumber,227,addr
2566531148,street,Utica Avenue,addr
2566531148,postcode,11203,addr
2566531148,housenumber,690,addr
2566531162,street,Utica Avenue,addr
2566531162,postcode,11203,addr
2566531162,housenumber,737,addr
2566531189,street,Lenox Road,addr
2566531189,postcode,11203,addr
2566531189,housenumber,774,addr
2566538502,street,Schenectady Avenue,addr
2566538502,postcode,11203,addr
2566538502,housenumber,480,addr
2566538566,street,Lefferts Avenue,addr
2566538566,postcode,11203,addr
2566538566,housenumber,802,addr
2566538604,street,East New York Avenue,addr
2566538604,postcode,11203,addr
2566538604,housenumber,852,addr
2566545805,street,East 51st Street,addr
2566545805,postcode,11203,addr
2566545805,housenumber,210,addr
2566545816,street,East 52nd Street,addr
2566545816,postcode,11203,addr
2566545816,housenumber,56,addr
2566545829,street,Clarkson Avenue,addr
2566545829,postcode,11203,addr
2566545829,housenumber,853,addr
2566545839,street,Rutland Road,addr
2566545839,postcode,11203,addr
2566545839,housenumber,881,addr
2566552041,street,Schenectady Avenue,addr
2566552041,postcode,11213,addr
2566552041,housenumber,401,addr
2566552066,street,Maple Street,addr
2566552066,postcode,11203,addr
2566552066,housenumber,782,addr
2566552085,street,East New York Avenue,addr
2566552085,postcode,11203,addr
2566552085,housenumber,853,addr
2566555521,street,Albany Avenue,addr
2566555521,postcode,11203,addr
2566555521,housenumber,627,addr
2566559599,street,Albany Avenue,addr
2566559599,postcode,11203,addr
2566559599,housenumber,519,addr
2566559642,street,Albany Avenue,addr
2566559642,postcode,11203,addr
2566559642,housenumber,585,addr
2566559675,street,Rutland Road,addr
2566559675,postcode,11203,addr
2566559675,housenumber,703,addr
2566559719,street,East New York Avenue,addr
2566559719,postcode,11203,addr
2566559719,housenumber,766,addr
2566566407,street,Midwood Street,addr
2566566407,postcode,11203,addr
2566566407,housenumber,546,addr
2566566420,street,Albany Avenue,addr
2566566420,postcode,11203,addr
2566566420,housenumber,590,addr
2566566441,street,Brooklyn Avenue,addr
2566566441,postcode,11203,addr
2566566441,housenumber,661,addr
2566568934,street,Nostrand Avenue,addr
2566568934,postcode,11225,addr
2566568934,housenumber,1177,addr
2566568945,street,Winthrop Street,addr
2566568945,postcode,11225,addr
2566568945,housenumber,325,addr
2566572303,street,Maple Street,addr
2566572303,postcode,11225,addr
2566572303,housenumber,395,addr
2566572357,street,Lefferts Avenue,addr
2566572357,postcode,11225,addr
2566572357,housenumber,413,addr
2566572411,street,Brooklyn Avenue,addr
2566572411,postcode,11225,addr
2566572411,housenumber,474,addr
2566572431,street,New York Avenue,addr
2566572431,postcode,11225,addr
2566572431,housenumber,525,addr
2566580841,name,Star Liner Cafe,regular
2566580841,amenity,cafe,regular
2566580841,street,Nostrand Avenue,addr
2566580841,postcode,11225,addr
2566580841,housenumber,1206,addr
2566580914,street,Rogers Avenue,addr
2566580914,postcode,11225,addr
2566580914,housenumber,533,addr
2566608407,street,Midwood Street,addr
2566608407,postcode,11225,addr
2566608407,housenumber,116,addr
2566608428,street,Bedford Avenue,addr
2566608428,postcode,11225,addr
2566608428,housenumber,1883,addr
2566613894,street,Nostrand Avenue,addr
2566613894,postcode,11225,addr
2566613894,housenumber,1106,addr
2566613934,street,Nostrand Avenue,addr
2566613934,postcode,11225,addr
2566613934,housenumber,1151,addr
2566613982,street,Midwood Street,addr
2566613982,postcode,11225,addr
2566613982,housenumber,312,addr
2566614046,street,New York Avenue,addr
2566614046,postcode,11225,addr
2566614046,housenumber,588,addr
2566625161,street,Nostrand Avenue,addr
2566625161,postcode,11225,addr
2566625161,housenumber,1079,addr
2566625209,street,Lincoln Road,addr
2566625209,postcode,11225,addr
2566625209,housenumber,450,addr
2566631702,street,Bedford Avenue,addr
2566631702,postcode,11225,addr
2566631702,housenumber,1799,addr
2566631721,street,Lincoln Road,addr
2566631721,postcode,11225,addr
2566631721,housenumber,279,addr
2566631742,street,Rogers Avenue,addr
2566631742,postcode,11225,addr
2566631742,housenumber,453,addr
2566640782,street,Washington Avenue,addr
2566640782,postcode,11225,addr
2566640782,housenumber,1133,addr
2566640804,street,Flatbush Avenue,addr
2566640804,postcode,11225,addr
2566640804,housenumber,535,addr
2566649115,street,Nostrand Avenue,addr
2566649115,postcode,11225,addr
2566649115,housenumber,1014,addr
2566649134,street,Nostrand Avenue,addr
2566649134,postcode,11225,addr
2566649134,housenumber,1056,addr
2566649171,street,Empire Boulevard,addr
2566649171,postcode,11225,addr
2566649171,housenumber,338,addr
2566658429,street,Lincoln Road,addr
2566658429,postcode,11225,addr
2566658429,housenumber,50,addr
2566664985,street,Ocean Avenue,addr
2566664985,postcode,11226,addr
2566664985,housenumber,341,addr
2566670877,street,Church Avenue,addr
2566670877,postcode,11226,addr
2566670877,housenumber,2025,addr
2566670904,street,Caton Avenue,addr
2566670904,postcode,11226,addr
2566670904,housenumber,2128,addr
2566674916,street,Rockaway Parkway,addr
2566674916,postcode,11236,addr
2566674916,housenumber,670,addr
2566678840,street,East 94th Street,addr
2566678840,postcode,11236,addr
2566678840,housenumber,563,addr
2566678852,street,Avenue A,addr
2566678852,postcode,11236,addr
2566678852,housenumber,9011,addr
2566678864,street,Avenue A,addr
2566678864,postcode,11236,addr
2566678864,housenumber,9517,addr
2566685916,street,Willmohr Street,addr
2566685916,postcode,11212,addr
2566685916,housenumber,1085,addr
2566685927,street,East 94th Street,addr
2566685927,postcode,11212,addr
2566685927,housenumber,424,addr
2566685938,street,East 59th Street,addr
2566685938,postcode,11203,addr
2566685938,housenumber,50,addr
2566685948,street,Kings Highway,addr
2566685948,postcode,11203,addr
2566685948,housenumber,5835,addr
2566685959,street,Kings Highway,addr
2566685959,postcode,11212,addr
2566685959,housenumber,9424,addr
2566690840,street,East 92nd Street,addr
2566690840,postcode,11212,addr
2566690840,housenumber,455,addr
2566693705,street,Church Avenue,addr
2566693705,postcode,11212,addr
2566693705,housenumber,9418,addr
2566696559,street,Willmohr Street,addr
2566696559,postcode,11212,addr
2566696559,housenumber,1088,addr
2566696574,street,East 95th Street,addr
2566696574,postcode,11212,addr
2566696574,housenumber,430,addr
2566696607,street,East 96th Street,addr
2566696607,postcode,11212,addr
2566696607,housenumber,9601,addr
2566699168,street,Lenox Road,addr
2566699168,postcode,11212,addr
2566699168,housenumber,1131,addr
2566699178,street,East 98th Street,addr
2566699178,postcode,11212,addr
2566699178,housenumber,336,addr
2566701856,street,Clarkson Avenue,addr
2566701856,postcode,11212,addr
2566701856,housenumber,1012,addr
2566701889,street,Remsen Avenue,addr
2566701889,postcode,11212,addr
2566701889,housenumber,375,addr
2566701900,street,Winthrop Street,addr
2566701900,postcode,11212,addr
2566701900,housenumber,992,addr
2566711897,street,Winthrop Street,addr
2566711897,postcode,11212,addr
2566711897,housenumber,1020,addr
2566711927,street,East 94th Street,addr
2566711927,postcode,11212,addr
2566711927,housenumber,266,addr
2566713553,street,Kings Highway,addr
2566713553,postcode,11212,addr
2566713553,housenumber,9407,addr
2566715232,street,Winthrop Street,addr
2566715232,postcode,11212,addr
2566715232,housenumber,1092,addr
2566715243,street,East 95th Street,addr
2566715243,postcode,11212,addr
2566715243,housenumber,177,addr
2566729039,street,East 94th Street,addr
2566729039,postcode,11212,addr
2566729039,housenumber,110,addr
2566729085,street,Rutland Road,addr
2566729085,postcode,11212,addr
2566729085,housenumber,964,addr
2566737193,street,East 93rd Street,addr
2566737193,postcode,11212,addr
2566737193,housenumber,100,addr
2566737219,street,East 94th Street,addr
2566737219,postcode,11212,addr
2566737219,housenumber,60,addr
2566737246,street,Rutland Road,addr
2566737246,postcode,11212,addr
2566737246,housenumber,995,addr
2566741682,street,Rutland Road,addr
2566741682,postcode,11212,addr
2566741682,housenumber,1067,addr
2566741692,street,East 96th Street,addr
2566741692,postcode,11212,addr
2566741692,housenumber,2,addr
2566741704,street,East 95th Street,addr
2566741704,postcode,11212,addr
2566741704,housenumber,82,addr
2566746598,street,East 96th Street,addr
2566746598,postcode,11212,addr
2566746598,housenumber,159,addr
2566746651,street,Tapscott Street,addr
2566746651,postcode,11212,addr
2566746651,housenumber,214,addr
2566753494,street,Union Street,addr
2566753494,postcode,11212,addr
2566753494,housenumber,2055,addr
2566753548,street,Howard Avenue,addr
2566753548,postcode,11212,addr
2566753548,housenumber,656,addr
2566756240,street,Sutter Avenue,addr
2566756240,postcode,11212,addr
2566756240,housenumber,50,addr
2566768474,street,Sutter Avenue,addr
2566768474,postcode,11212,addr
2566768474,housenumber,133,addr
2566768510,street,Strauss Street,addr
2566768510,postcode,11212,addr
2566768510,housenumber,1852,addr
2566768521,street,Saratoga Avenue,addr
2566768521,postcode,11212,addr
2566768521,housenumber,502,addr
2566768531,street,Howard Avenue,addr
2566768531,postcode,11212,addr
2566768531,housenumber,611,addr
2566770500,street,Sutter Avenue,addr
2566770500,postcode,11212,addr
2566770500,housenumber,136,addr
2566770512,street,Blake Avenue,addr
2566770512,postcode,11212,addr
2566770512,housenumber,61,addr
2566784480,street,Legion Street,addr
2566784480,postcode,11212,addr
2566784480,housenumber,238,addr
2566788271,street,Legion Street,addr
2566788271,postcode,11212,addr
2566788271,housenumber,204,addr
2566788282,street,Blake Avenue,addr
2566788282,postcode,11212,addr
2566788282,housenumber,60,addr
2566791831,street,Amboy Street,addr
2566791831,postcode,11212,addr
2566791831,housenumber,219,addr
2566791857,street,Dumont Avenue,addr
2566791857,postcode,11212,addr
2566791857,housenumber,231B,addr
2566791887,street,Dumont Avenue,addr
2566791887,postcode,11212,addr
2566791887,housenumber,243B,addr
2566791917,street,Bristol Street,addr
2566791917,postcode,11212,addr
2566791917,housenumber,304,addr
2566791951,street,Chester Street,addr
2566791951,postcode,11212,addr
2566791951,housenumber,351,addr
2566801630,street,Strauss Street,addr
2566801630,postcode,11212,addr
2566801630,housenumber,2244,addr
2566801653,street,East 98th Street,addr
2566801653,postcode,11212,addr
2566801653,housenumber,317,addr
2566801675,street,Riverdale Avenue,addr
2566801675,postcode,11212,addr
2566801675,housenumber,345,addr
2566801685,street,Herzl Street,addr
2566801685,postcode,11212,addr
2566801685,housenumber,378,addr
2566801696,street,Riverdale Avenue,addr
2566801696,postcode,11212,addr
2566801696,housenumber,61,addr
2566801707,street,Saratoga Avenue,addr
2566801707,postcode,11212,addr
2566801707,housenumber,900,addr
2566807786,street,Newport Street,addr
2566807786,postcode,11212,addr
2566807786,housenumber,110,addr
2566807798,street,Amboy Street,addr
2566807798,postcode,11212,addr
2566807798,housenumber,459,addr
2566807809,street,Lott Avenue,addr
2566807809,postcode,11212,addr
2566807809,housenumber,81,addr
2566807819,street,Thomas S Boyland Street,addr
2566807819,postcode,11212,addr
2566807819,housenumber,932,addr
2566816634,street,Riverdale Avenue,addr
2566816634,postcode,11212,addr
2566816634,housenumber,121,addr
2566816644,street,Riverdale Avenue,addr
2566816644,postcode,11212,addr
2566816644,housenumber,159A,addr
2566816654,street,Riverdale Avenue,addr
2566816654,postcode,11212,addr
2566816654,housenumber,175,addr
2566816664,street,Riverdale Avenue,addr
2566816664,postcode,11212,addr
2566816664,housenumber,187A,addr
2566816696,street,Bristol Street,addr
2566816696,postcode,11212,addr
2566816696,housenumber,388,addr
2566816724,street,Bristol Street,addr
2566816724,postcode,11212,addr
2566816724,housenumber,421,addr
2566877120,street,Newport Street,addr
2566877120,postcode,11212,addr
2566877120,housenumber,2,addr
2566877133,street,East 98th Street,addr
2566877133,postcode,11212,addr
2566877133,housenumber,427,addr
2566880599,street,Riverdale Avenue,addr
2566880599,postcode,11212,addr
2566880599,housenumber,170B,addr
2566880609,street,Riverdale Avenue,addr
2566880609,postcode,11212,addr
2566880609,housenumber,186,addr
2566880630,street,Chester Street,addr
2566880630,postcode,11212,addr
2566880630,housenumber,454A,addr
2566880640,street,Chester Street,addr
2566880640,postcode,11212,addr
2566880640,housenumber,466B,addr
2566880653,street,Chester Street,addr
2566880653,postcode,11212,addr
2566880653,housenumber,556,addr
2566882681,street,Bristol Street,addr
2566882681,postcode,11212,addr
2566882681,housenumber,576,addr
2566890556,street,New Lots Avenue,addr
2566890556,postcode,11212,addr
2566890556,housenumber,48,addr
2566890578,street,New Lots Avenue,addr
2566890578,postcode,11212,addr
2566890578,housenumber,90A,addr
2566892351,street,Lott Avenue,addr
2566892351,postcode,11212,addr
2566892351,housenumber,257,addr
2566892364,street,Christopher Avenue,addr
2566892364,postcode,11212,addr
2566892364,housenumber,487,addr
2566892375,street,Mother Gaston Boulevard,addr
2566892375,postcode,11212,addr
2566892375,housenumber,761,addr
2566897100,street,Riverdale Avenue,addr
2566897100,postcode,11207,addr
2566897100,housenumber,457,addr
2566902452,street,Newport Street,addr
2566902452,postcode,11207,addr
2566902452,housenumber,455,addr
2566902498,street,Riverdale Avenue,addr
2566902498,postcode,11207,addr
2566902498,housenumber,535,addr
2566903931,street,Cleveland Street,addr
2566903931,postcode,11207,addr
2566903931,housenumber,110,addr
2566903943,street,Cleveland Street,addr
2566903943,postcode,11208,addr
2566903943,housenumber,175,addr
2566903955,street,Arlington Avenue,addr
2566903955,postcode,11207,addr
2566903955,housenumber,238,addr
2566903976,street,Ridgewood Avenue,addr
2566903976,postcode,11207,addr
2566903976,housenumber,71,addr
